"BUGGY_CODE","FIXED_CODE"
"fw_compiler : Callable , bw_compiler : Optional [ Callable ] = None , partition_fn : Callable = default_partition , decompositions : Dict = { } , hasher_type : str = ""StaticShapeHasher"" , static_argnums : Optional [ Tuple [ int ] ] = None , ) -> Callable : ","fw_compiler : Callable , bw_compiler : Optional [ Callable ] = None , partition_fn : Callable = default_partition , decompositions : Optional [ Dict ] = None , hasher_type : str = ""StaticShapeHasher"" , static_argnums : Optional [ Tuple [ int ] ] = None , ) -> Callable : "
"return _old_backward ( * args , * * kwargs ) setattr ( torch . Tensor , ckward _backward ) ","return _old_backward ( * args , * * kwargs ) torch . Tensor . backwrd = _backward "
"for node in graph . nodes : if node . op == ll_function cnt [ node . target . __name__ ] += 1 print ( sorted ( list ( cnt . items ( ) ) , key = lambda x : x [ 1 ] , reverse = True ) ) def min_cut_rematerialization_partition ( ","for node in graph . nodes : if node . op == ll_function cnt [ node . target . __name__ ] += 1 print ( sorted ( cnt . items ( ) , key = lambda x : x [ 1 ] , reverse = True ) ) def min_cut_rematerialization_partition ( "
"if node . op == aceholder return True return not all ( [ is_fusible ( node , user ) for user in node . users ] ) def get_node_weight ( node ) : mem_sz = _size_of ( node . meta [ nsor_meta ","if node . op == aceholder return True return not all ( is_fusible ( node , user ) for user in node . users ) def get_node_weight ( node ) : mem_sz = _size_of ( node . meta [ nsor_meta "
"return wrapped def make_fx ( f , decomposition_table = { } ) : def wrapped ( * args ) : phs = pytree . tree_map ( lambda x : fx . PH , args ) ","return wrapped def make_fx ( f , decomposition_table = None ) : if decomposition_table is None : decomposition_table = { } def wrapped ( * args ) : phs = pytree . tree_map ( lambda x : fx . PH , args ) "
"flat_args : List ) -> int : batch_sizes = [ arg . size ( in_dim ) for in_dim , arg in zip ( flat_in_dims , flat_args ) if in_dim is not None ] if batch_sizes and any ( [ size != batch_sizes [ 0 ] for size in batch_sizes ] ) : raise ValueError ( f ap : Expected all tensors to have the same size in the mapped mension , got sizes { batch_sizes } for the mapped dimension ","flat_args : List ) -> int : batch_sizes = [ arg . size ( in_dim ) for in_dim , arg in zip ( flat_in_dims , flat_args ) if in_dim is not None ] if batch_sizes and any ( size != batch_sizes [ 0 ] for size in batch_sizes ) : raise ValueError ( f ap : Expected all tensors to have the same size in the mapped mension , got sizes { batch_sizes } for the mapped dimension "
"def rsub ( self : Tensor , other : Tensor , alpha : float = 1 ) -> Tensor : return torch . sub ( other , self , alpha = alpha ) def rsub ( self : Tensor , other : float , alpha : float = 1 ) -> Tensor : return torch . sub ( other , self , alpha = alpha ) ","def rsub_Tensor ( self : Tensor , other : Tensor , alpha : float = 1 ) -> Tensor : return torch . sub ( other , self , alpha = alpha ) def rsub_Scalar ( self : Tensor , other : float , alpha : float = 1 ) -> Tensor : return torch . sub ( other , self , alpha = alpha ) "
"Only support cases where all returns are Tensors or vector<Tensor> if len ( returns ) == 0 : return None if not all ( ret . type . is_tensor_like ( ) for ret in returns ) : return None if not accepts_at_least_one_tensor_input ( schema ) : ","Only support cases where all returns are Tensors or vector<Tensor> if len ( returns ) == 0 : return gen_vmap_plumbing_no_returns ( native_function ) if not all ( ret . type . is_tensor_like ( ) for ret in returns ) : return None if not accepts_at_least_one_tensor_input ( schema ) : "
"cur_weight = weight for _ in range ( 2 , grad_output . dim ( ) ) : cur_weight = cur_weight . unsqueeze ( -1 ) input_grad = torch . where ( self > 0 , grad_output , cur_weight * grad_output ) weight_grad_collector = torch . where ( self > 0 , grad_output . new_zeros ( ( ) ) , self * grad_output ) out = weight_grad_collector . sum_to_size ( cur_weight . shape ) ","cur_weight = _unsqueeze_to_dim ( weight , self . dim ( ) - 1 ) input_grad = torch . where ( self > 0 , grad_output , cur_weight * grad_output ) weight_grad_collector = torch . where ( self > 0 , grad_output . new_zeros ( ( ) ) , self * grad_output ) out = weight_grad_collector . sum_to_size ( cur_weight . shape ) "
"return sum / n register_decomposition ( aten . std ) def std_decomposition ( x : Tensor , dims : List [ int ] , correction : int = 0 , keepdim : bool = False ) : return torch . sqrt ( torch . var ( x , dims , correction = correction , keepdim = keepdim ) ) ","return sum / n register_decomposition ( aten . std . correction ) def std_decomposition ( x : Tensor , dims : List [ int ] , correction : int = 0 , keepdim : bool = False ) : return torch . sqrt ( torch . var ( x , dims , correction = correction , keepdim = keepdim ) ) "
"def _functorch_str ( tensor ) : level = _C . maybe_get_level ( tensor ) if level == -1 : return _old_str ( tensor ) ","def _functorch_str ( tensor , * , tensor_contents = None ) : level = _C . maybe_get_level ( tensor ) if level == -1 : return _old_str ( tensor ) "
"def var_decomposition ( x : Tensor , dims : List [ int ] , correction : int = 0 , keepdim : bool = False ) : if dims is None : dims = [ ] if isinstance ( dims , ( tuple , list ) ) and len ( dims ) == 0 : n = x . numel ( ) else : n = 1 ","def var_decomposition ( x : Tensor , dims : Optional [ List [ int ] ] , correction : int = 0 , keepdim : bool = False ) : if dims is None : dims = [ ] if len ( dims ) == 0 : n = x . numel ( ) else : n = 1 "
"if node . name not in forward_node_names : continue Since we can save tuple of tensor values , we need to flatten out what we saving if nsor_meta ot in node . meta : users = node . users assert all ( [ user . target == operator . getitem for user in users ] ) for user in users : ","if node . name not in forward_node_names : continue Since we can save tuple of tensor values , we need to flatten out what we saving if nsor_meta ot in node . meta and node . op == ll_function users = node . users assert all ( [ user . target == operator . getitem for user in users ] ) for user in users : "
"r = torch . Tensor . _make_subclass ( cls , elem , elem . requires_grad ) r . proxy = proxy if not elem . is_sparse : proxy . node . meta [ nsor_meta = _extract_tensor_metadata ( r ) return r ","r = torch . Tensor . _make_subclass ( cls , elem , elem . requires_grad ) r . proxy = proxy if elem . is_sparse : proxy . node . meta [ nsor_meta = { } else : proxy . node . meta [ nsor_meta = _extract_tensor_metadata ( r ) return r "
"args = list ( node . args ) args [ 1 ] = [ 1 ] node . args = tuple ( args ) elif node . target == torch . ops . aten . avg_pool2d_backward : Handle empty strides if node . args [ 3 ] == [ ] : args = list ( node . args ) args [ 3 ] = [ 1 , 1 ] node . args = tuple ( args ) for node in fx_g . graph . nodes : new_kwargs = { } ","args = list ( node . args ) args [ 1 ] = [ 1 ] node . args = tuple ( args ) for node in fx_g . graph . nodes : new_kwargs = { } "
"func_args = _wrap_all_tensors_to_functional ( args , func_level ) func_kwargs = _wrap_all_tensors_to_functional ( kwargs , func_level ) flattened_unwrapped_args = tree_flatten ( args ) flattened_wrapped_args = tree_flatten ( func_args ) flattened_unwrapped_kwargs = tree_flatten ( kwargs ) flattened_wrapped_kwargs = tree_flatten ( func_kwargs ) func_outputs = func ( * func_args , * * func_kwargs ) outputs = _unwrap_all_tensors_from_functional ( func_outputs ) ","func_args = _wrap_all_tensors_to_functional ( args , func_level ) func_kwargs = _wrap_all_tensors_to_functional ( kwargs , func_level ) flattened_unwrapped_args , _ = tree_flatten ( args ) flattened_wrapped_args , _ = tree_flatten ( func_args ) flattened_unwrapped_kwargs , _ = tree_flatten ( kwargs ) flattened_wrapped_kwargs , _ = tree_flatten ( func_kwargs ) func_outputs = func ( * func_args , * * func_kwargs ) outputs = _unwrap_all_tensors_from_functional ( func_outputs ) "
"if output_mask [ 0 ] : d_input = aten . mul ( aten . div ( rstd , N ) , inner ) else : d_input = aten . new_empty ( input , ( 0 , ) ) if output_mask [ 1 ] and weight is not None : if len ( outer_dim_indices ) > 0 : ","if output_mask [ 0 ] : d_input = aten . mul ( aten . div ( rstd , N ) , inner ) else : d_input = None if output_mask [ 1 ] and weight is not None : if len ( outer_dim_indices ) > 0 : "
"else : d_weight = aten . mul ( grad_out , x_hat ) else : d_weight = aten . new_empty ( input , ( 0 , ) ) if output_mask [ 2 ] and bias is not None : if len ( outer_dim_indices ) > 0 : ","else : d_weight = aten . mul ( grad_out , x_hat ) else : d_weight = None if output_mask [ 2 ] and bias is not None : if len ( outer_dim_indices ) > 0 : "
"else : d_bias = grad_out else : d_bias = aten . new_empty ( input , ( 0 , ) ) return ( d_input , d_weight , d_bias ) ","else : d_bias = grad_out else : d_bias = None return ( d_input , d_weight , d_bias ) "
"if output_mask [ 0 ] : d_input = aten . mul ( aten . div ( rstd , N ) , inner ) else : d_input = None if output_mask [ 1 ] and weight is not None : if len ( outer_dim_indices ) > 0 : ","if output_mask [ 0 ] : d_input = aten . mul ( aten . div ( rstd , N ) , inner ) else : d_input = aten . new_empty ( input , ( 0 , ) ) if output_mask [ 1 ] and weight is not None : if len ( outer_dim_indices ) > 0 : "
"else : d_weight = aten . mul ( grad_out , x_hat ) else : d_weight = None if output_mask [ 2 ] and bias is not None : if len ( outer_dim_indices ) > 0 : ","else : d_weight = aten . mul ( grad_out , x_hat ) else : d_weight = aten . new_empty ( input , ( 0 , ) ) if output_mask [ 2 ] and bias is not None : if len ( outer_dim_indices ) > 0 : "
"else : d_bias = grad_out else : d_bias = None return ( d_input , d_weight , d_bias ) register_decomposition ( aten . addmm ) ","else : d_bias = grad_out else : d_bias = aten . new_empty ( input , ( 0 , ) ) return ( d_input , d_weight , d_bias ) register_decomposition ( aten . addmm ) "
"if len ( buffers ) > 0 : raise RuntimeError ( ke_functional_deprecated_v1 ( model ) : model has buffers . Please use '
' make_functional_with_buffers_deprecated_v1 ( model ) instead . weights , descriptors = extract_weights ( model ) def fun ( weights , data ) : mutable_model = copy . deepcopy ( model ) ","if len ( buffers ) > 0 : raise RuntimeError ( ke_functional_deprecated_v1 ( model ) : model has buffers . Please use '
' make_functional_with_buffers_deprecated_v1 ( model ) instead . weights , descriptors , _ = extract_weights ( model ) def fun ( weights , data ) : mutable_model = copy . deepcopy ( model ) "
"weights , weight_descriptors = extract_weights ( model ) buffers , buf_descriptors = extract_buffers ( model ) def fun ( weights , buffers , data ) : mutable_model = copy . deepcopy ( model ) ","weights , weight_descriptors , _ = extract_weights ( model ) buffers , buf_descriptors , _ = extract_buffers ( model ) def fun ( weights , buffers , data ) : mutable_model = copy . deepcopy ( model ) "
"default_decompositions = { k : v for k , v in decomposition_table . items ( ) if k in default_decompositions } def print_compile ( fx_g , _ ) : ","default_decompositions = get_decompositions ( default_decompositions ) def print_compile ( fx_g , _ ) : "
"proxy_out . node . meta [ nsor_meta = _extract_tensor_metadata ( args [ 0 ] ) with no_dispatch ( ) : real_out = func ( * args , * * kwargs ) def wrap_with_proxy ( e , proxy ) : Some ops ( like native_batch_norm_backward ) return undefined tensors that get ","proxy_out . node . meta [ nsor_meta = _extract_tensor_metadata ( args [ 0 ] ) with no_dispatch ( ) : real_out = func_overload ( * args , * * kwargs ) def wrap_with_proxy ( e , proxy ) : Some ops ( like native_batch_norm_backward ) return undefined tensors that get "
"auto maybe_layer = maybeCurrentDynamicLayer ( ) ; TORCH_INTERNAL_ASSERT ( maybe_layer . has_value ( ) ) ; int64_t cur_level = maybe_layer -> layerId ( ) ; { textwrap . indent ( unwraps , ""  "" ) } auto results = batch_rule ( { oin ( unwrapped_arg_list ) } ) ; { wrapped_returns } ","auto maybe_layer = maybeCurrentDynamicLayer ( ) ; TORCH_INTERNAL_ASSERT ( maybe_layer . has_value ( ) ) ; int64_t cur_level = maybe_layer -> layerId ( ) ; { textwrap . indent ( bdims_all_none_case , ""  "" ) } { textwrap . indent ( unwraps , ""  "" ) } auto results = batch_rule ( { oin ( unwrapped_arg_list ) } ) ; { wrapped_returns } "
"training_size = 1000 r = torch . linspace ( 0 . 5 , 2 * sigma , requires_grad = True ) Create a bunch of vectors that point along positive - x drs = torch . outer ( r , torch . tensor ( [ 1 . 0 , 0 , 0 ] ) ) ","training_size = 1000 r = torch . linspace ( 0 . 5 , 2 * sigma , steps = training_size , requires_grad = True ) Create a bunch of vectors that point along positive - x drs = torch . outer ( r , torch . tensor ( [ 1 . 0 , 0 , 0 ] ) ) "
"if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) ","if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 . detach ( ) ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) "
"if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) ","if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 . detach ( ) ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) "
"t_params = params for k in range ( 5 ) : t_f = net ( t_x , t_params ) t_loss = F . l1_loss ( t_f , t_y ) grads = torch . autograd . grad ( t_loss , t_params , create_graph = True ) ","t_params = params for k in range ( 5 ) : t_f = net ( t_params , t_x ) t_loss = F . l1_loss ( t_f , t_y ) grads = torch . autograd . grad ( t_loss , t_params , create_graph = True ) "
"test_x = torch . arange ( -2 * math . pi , 2 * math . pi , step = 0 . 01 ) . unsqueeze ( 1 ) test_y = t_A * torch . sin ( test_x + t_b ) test_f = net ( test_x , t_params ) plt . plot ( test_x . data . numpy ( ) , test_y . data . numpy ( ) , label = n ( x ) plt . plot ( test_x . data . numpy ( ) , test_f . data . numpy ( ) , label = t ( x ) ","test_x = torch . arange ( -2 * math . pi , 2 * math . pi , step = 0 . 01 ) . unsqueeze ( 1 ) test_y = t_A * torch . sin ( test_x + t_b ) test_f = net ( t_params , test_x ) plt . plot ( test_x . data . numpy ( ) , test_y . data . numpy ( ) , label = n ( x ) plt . plot ( test_x . data . numpy ( ) , test_f . data . numpy ( ) , label = t ( x ) "
"if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) ","if it % 100 == 0 : print ( eration % d - - Outer Loss : % . 4 f ( it , loss2 ) ) losses . append ( loss2 . detach ( ) ) t_A = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 1 , 0 . 5 ) t_b = torch . tensor ( 0 . 0 ) . uniform_ ( 0 . 0 , math . pi ) "
"return mem_sz * 2 for node in full_bw_graph . nodes : if node in tangent_closure : nx_graph . add_edge ( node . name + ""_in"" , ""sink"" , capacity = math . inf ) continue ","return mem_sz * 2 for node in full_bw_graph . nodes : if node in tangent_closure and node . op != tput nx_graph . add_edge ( node . name + ""_in"" , ""sink"" , capacity = math . inf ) continue "
"contiguous_args = [ t . contiguous ( ) for t in flat_args ] contiguous_args = [ t for t in flat_args ] out = normalize_as_list ( compiled_bw ( * ctx . saved_tensors , * contiguous_args ) ) out_iter = iter ( out ) grad_out = [ next ( out_iter ) if p else None for p in ctx . needs_input_grad ] return tuple ( grad_out ) return CompiledFunction ","contiguous_args = [ t . contiguous ( ) for t in flat_args ] contiguous_args = [ t for t in flat_args ] out = normalize_as_list ( compiled_bw ( * ctx . saved_tensors , * contiguous_args ) ) return tuple ( out ) return CompiledFunction "
"def functional_call ( named_params , named_buffers , * args , * * kwargs ) : params_and_buffers = { * * named_params , * * named_buffers } import pdb ; pdb . set_trace ( ) return _stateless . functional_call ( mod , params_and_buffers , * args , * * kwargs ) compiled_f = compiled_function ( functional_call , * args , * * kwargs ) ","def functional_call ( named_params , named_buffers , * args , * * kwargs ) : params_and_buffers = { * * named_params , * * named_buffers } import pdb ; pdb . set_trace ( ) return _stateless . functional_call ( mod , params_and_buffers , args , kwargs ) compiled_f = compiled_function ( functional_call , * args , * * kwargs ) "
"def compiled_module ( mod , * args , * * kwargs ) : func_mod , params , buffers = make_functional_with_buffers ( mod ) compiled_f = compiled_function ( func_mod , * args , * * kwargs ) class CompiledModule ( nn . Module ) : def __init__ ( self ) : ","def compiled_module ( mod , * args , * * kwargs ) : def functional_call ( named_params , named_buffers , * args , * * kwargs ) : params_and_buffers = { * * named_params , * * named_buffers } import pdb ; pdb . set_trace ( ) return _stateless . functional_call ( mod , params_and_buffers , * args , * * kwargs ) compiled_f = compiled_function ( functional_call , * args , * * kwargs ) class CompiledModule ( nn . Module ) : def __init__ ( self ) : "
"def forward ( self , * args , * * kwargs ) : return compiled_f ( tuple ( self . parameters ( ) ) , tuple ( self . buffers ( ) ) , * args , * * kwargs ) ","def forward ( self , * args , * * kwargs ) : return compiled_f ( dict ( self . orig_module . named_parameters ( ) ) , dict ( self . orig_module . named_buffers ( ) ) , * args , * * kwargs ) "
"for node in full_bw_graph . nodes : if node in tangent_closure : nx_graph . add_edge ( node . name + ""_in"" , ""sink"" , capacity = math . inf ) ","ops = set ( [ i . target for i in joint_module . graph . nodes if i . op == ll_function print ( ops - recomputable_ops ) AGGRESSIVE_RECOMPUTATION = False for node in full_bw_graph . nodes : if node in tangent_closure : nx_graph . add_edge ( node . name + ""_in"" , ""sink"" , capacity = math . inf ) "
"def get_output_device ( devices , op ) : if len ( devices ) == 1 : return devices [ 0 ] else : ","def get_output_device ( devices , op ) : The device propagation is a bit sketchy . aten::index ( CPU , CUDA ) = > CPU tensor aten::index ( CUDA , CPU ) = > CUDA tensor if op == aten . index : return devices [ 0 ] devices = list ( set ( devices ) ) if len ( devices ) == 1 : return devices [ 0 ] else : "
"elif isinstance ( real_out , list ) : return list ( [ wrap_with_proxy ( e , proxy_out [ idx ] ) for idx , e in enumerate ( real_out ) ] ) elif isinstance ( real_out , torch . Tensor ) : return PythonTensor ( real_out , proxy_out , output_device ) else : return real_out ","elif isinstance ( real_out , list ) : return list ( [ wrap_with_proxy ( e , proxy_out [ idx ] ) for idx , e in enumerate ( real_out ) ] ) elif isinstance ( real_out , torch . Tensor ) : return wrap_with_proxy ( real_out , proxy_out ) else : return real_out "
"register_decomposition ( aten . tanh_backward ) def tanh_backward_decomposition ( out_grad : Tensor , y : Tensor ) : return out_grad * ( - y * y + 1 ) register_decomposition ( aten . sigmoid_backward ) def sigmoid_backward_decomposition ( out_grad : Tensor , y : Tensor ) : ","register_decomposition ( aten . tanh_backward ) def tanh_backward_decomposition ( out_grad : Tensor , y : Tensor ) : return out_grad * ( 1 - y * y ) register_decomposition ( aten . sigmoid_backward ) def sigmoid_backward_decomposition ( out_grad : Tensor , y : Tensor ) : "
"def safe_unflatten ( tensor , dim , shape ) : if len ( shape ) == 0 : assert tensor . numel ( ) == 1 return tensor . squeeze ( ) return tensor . unflatten ( dim , shape ) def jacfwd ( f , argnums = 0 ) : ","def safe_unflatten ( tensor , dim , shape ) : if len ( shape ) == 0 : assert tensor . shape [ dim ] == 1 return tensor . squeeze ( dim ) return tensor . unflatten ( dim , shape ) def jacfwd ( f , argnums = 0 ) : "
"results = _undo_create_differentiable ( primals_out , level ) flat_diff_primals , primals_spec = tree_flatten ( diff_primals ) flat_primals_out , primals_out_spec = tree_flatten ( _as_tuple ( primals_out ) ) def wrapper ( * cotangents , retain_graph = True , create_graph = True ) : flat_cotangents , cotangents_spec = tree_flatten ( cotangents ) if primals_out_spec != cotangents_spec : raise RuntimeError ( ","results = _undo_create_differentiable ( primals_out , level ) flat_diff_primals , primals_spec = tree_flatten ( diff_primals ) flat_primals_out , primals_out_spec = tree_flatten ( primals_out ) def wrapper ( cotangents , retain_graph = True , create_graph = True ) : flat_cotangents , cotangents_spec = tree_flatten ( cotangents ) if primals_out_spec != cotangents_spec : raise RuntimeError ( "
"with torch . enable_grad ( ) : fx_g = make_fx ( vjpfull ) ( fn , args , ( torch . ones_like ( out ) , ) ) fw_module , bw_module = partition_backwards ( fx_g ) garbage_hack = torch . randn ( ( ) ) fw_args = ( garbage_hack , ) + args ","with torch . enable_grad ( ) : fx_g = make_fx ( vjpfull ) ( fn , args , ( torch . ones_like ( out ) , ) ) fw_module , bw_module = partition_backwards ( fx_g ) print ( fw_module . code , bw_module . code ) garbage_hack = torch . randn ( ( ) ) fw_args = ( garbage_hack , ) + args "
"tune_option = auto_scheduler . TuningOptions ( num_measure_trials = 100 , change this to 20000 to achieve the best performance measure_callbacks = [ auto_scheduler . RecordToFile ( log_file ) ] , early_stopping = 1000 , verbose = 2 , ) tuner . tune ( tune_option ) ","tune_option = auto_scheduler . TuningOptions ( num_measure_trials = 100 , change this to 20000 to achieve the best performance measure_callbacks = [ auto_scheduler . RecordToFile ( log_file ) ] , early_stopping = 1000 , verbose = 2 , ) tuner . tune ( tune_option ) "
"def bench ( func ) : begin = time . time ( ) for _ in range ( iters ) : out = func ( a ) out . sum ( ) . backward ( ) mod . zero_grad ( ) print ( time . time ( ) - begin ) def bench_jax ( ) : ","def bench ( func ) : begin = time . time ( ) for _ in range ( iters ) : out = func ( a ) . sin ( ) out . sum ( ) . backward ( ) a . grad = None print ( time . time ( ) - begin ) def bench_jax ( ) : "
"return CompiledFunction def compiled_function ( fn , fw_compiler , bw_compiler , partition_fn = partition_backwards ) : saved_fn = None def returned_function ( * args , * * kwargs ) : ","return CompiledFunction def compiled_function ( fn , fw_compiler , bw_compiler , partition_fn = default_partition ) : saved_fn = None def returned_function ( * args , * * kwargs ) : "
"def draw_joint_graph ( graph , joint_inputs , file_name = ""full_graph.png"" ) : draw_graph ( graph , file_name ) return partition_backwards ( graph , joint_inputs ) def create_compiled_function ( flat_fn , fw_compiler , bw_compiler , partition_fn ) : joint_forward_backward = create_joint_forward_backward ( flat_fn ) ","def draw_joint_graph ( graph , joint_inputs , file_name = ""full_graph.png"" ) : draw_graph ( graph , file_name ) return default_partition ( graph , joint_inputs ) def create_compiled_function ( flat_fn , fw_compiler , bw_compiler , partition_fn ) : joint_forward_backward = create_joint_forward_backward ( flat_fn ) "
"getattr ( x , ""write_"" + ext . lstrip ( ""."" ) ) ( fname ) todo ( chilli ) : clean this up / make it more understandable def partition_backwards ( fx_module : fx . GraphModule , _joint_inputs ) : bw_nodes = set ( ) saved_nodes = set ( ) output_node = None ","getattr ( x , ""write_"" + ext . lstrip ( ""."" ) ) ( fname ) todo ( chilli ) : clean this up / make it more understandable def default_partition ( fx_module : fx . GraphModule , _joint_inputs ) : bw_nodes = set ( ) saved_nodes = set ( ) output_node = None "
"else : num_outs = 1 joint_inputs = ( flat_args , ( out , ) ) with torch . enable_grad ( ) : fx_g = make_fx ( joint_forward_backward ) ( * joint_inputs ) fw_module , bw_module = partition_fn ( fx_g , joint_inputs ) ","else : num_outs = 1 joint_inputs = ( flat_args , out ) with torch . enable_grad ( ) : fx_g = make_fx ( joint_forward_backward ) ( * joint_inputs ) fw_module , bw_module = partition_fn ( fx_g , joint_inputs ) "
"def unwrap_tensors ( x ) : if isinstance ( x , torch . Tensor ) : return _unwrap_for_grad ( x , level ) assert False return tree_map ( unwrap_tensors , inps ) ","def unwrap_tensors ( x ) : if isinstance ( x , torch . Tensor ) : return _unwrap_for_grad ( x , level ) raise AssertionError ( ) return tree_map ( unwrap_tensors , inps ) "
"def f ( * inps , out_tensors = None ) : inps = fx_model . graph . flatten_inps ( * inps ) if out_tensors is None : results = alloc_results else : results = out_tensors full_inps = module_stuff + list ( inps ) + results ","def f ( * inps , out_tensors = None ) : inps = fx_model . graph . flatten_inps ( * inps ) if out_tensors is None : results = [ torch . empty ( shape , dtype = dtype ) for shape , dtype in outs [ 1 ] ] results = alloc_results else : results = out_tensors full_inps = module_stuff + list ( inps ) + results "
"class PythonTensor ( object ) : def __init__ ( self , out , proxy ) : if isinstance ( out , torch . Tensor ) : self . value = torch . empty_like ( out ) else : self . value = torch . empty ( out ) self . proxy = proxy ","class PythonTensor ( object ) : def __init__ ( self , out , proxy ) : if isinstance ( out , torch . Tensor ) : self . value = torch . clone ( out ) else : self . value = torch . empty ( out ) self . proxy = proxy "
"assert ( len ( flat_args ) == len ( flat_inps ) ) for idx , arg in enumerate ( flat_args ) : if isinstance ( flat_inps [ idx ] , torch . Tensor ) : flat_args [ idx ] = addPythonKey ( PythonTensor ( flat_inps [ idx ] . shape , arg ) ) else : flat_args [ idx ] = flat_inps [ idx ] tree_args = pytree . tree_unflatten ( flat_args , args_spec ) ","assert ( len ( flat_args ) == len ( flat_inps ) ) for idx , arg in enumerate ( flat_args ) : if isinstance ( flat_inps [ idx ] , torch . Tensor ) : flat_args [ idx ] = addPythonKey ( PythonTensor ( flat_inps [ idx ] , arg ) ) else : flat_args [ idx ] = flat_inps [ idx ] tree_args = pytree . tree_unflatten ( flat_args , args_spec ) "
"return ret def _rebuild_from_type_v2 ( func , new_type , args , state ) : ret = func ( * args ) if type ( ret ) is not new_type : ret = ret . as_subclass ( new_type ) ","return ret def _rebuild_from_type_v2 ( func , new_type , args , state ) : if new_type is Tensor : return func ( * args ) ret = func ( * args ) if type ( ret ) is not new_type : ret = ret . as_subclass ( new_type ) "
"return ret def _rebuild_from_type_v2 ( func , new_type , args , state ) : if new_type is Tensor : return func ( * args ) ret = func ( * args ) if type ( ret ) is not new_type : ret = ret . as_subclass ( new_type ) ","return ret def _rebuild_from_type_v2 ( func , new_type , args , state ) : ret = func ( * args ) if type ( ret ) is not new_type : ret = ret . as_subclass ( new_type ) "
"e1 = symbols [ n . args [ 0 ] ] we will propagate the runtime value here since this is regular addition c = Conj ( [ BinConstraintD ( my_output , BinConstraintD ( e1 , n . args [ 1 ] , op_add ) , op_eq ) , BinConstraintD ( 0 , my_output , op_leq ) ] ) return [ c ] , counter ","e1 = symbols [ n . args [ 0 ] ] we will propagate the runtime value here since this is regular addition c = Conj ( [ BinConstraintD ( my_output , BinConstraintD ( e1 , n . args [ 1 ] , op_code ) , op_eq ) , BinConstraintD ( 0 , my_output , op_leq ) ] ) return [ c ] , counter "
"e2 = symbols [ n . args [ 1 ] ] we will propagate the runtime value here since this is regular addition c = Conj ( [ BinConstraintD ( my_output , BinConstraintD ( e2 , n . args [ 0 ] , op_add ) , op_eq ) , BinConstraintD ( 0 , my_output , op_leq ) ] ) return [ c ] , counter ","e2 = symbols [ n . args [ 1 ] ] we will propagate the runtime value here since this is regular addition c = Conj ( [ BinConstraintD ( my_output , BinConstraintD ( e2 , n . args [ 0 ] , op_code ) , op_eq ) , BinConstraintD ( 0 , my_output , op_leq ) ] ) return [ c ] , counter "
"padding = ( 0 , padding [ 0 ] ) , stride = ( 1 , stride [ 0 ] ) ) , lambda : F . unfold ( input , kernel_size , dilation = dilation , padding = padding , stride = stride ) , lambda : unfold3d ( input , kernel_size , dilation , padding , stride ) ) input = unfold_func ( ) ","padding = ( 0 , padding [ 0 ] ) , stride = ( 1 , stride [ 0 ] ) ) , lambda : F . unfold ( input , kernel_size , dilation = dilation , padding = padding , stride = stride ) , lambda : unfold3d ( input , kernel_size , padding , stride , dilation ) ) input = unfold_func ( ) "
"env_callable = lambda fn : { ""definitions"" : [ ComputeUnboxingFunctions ( Target . DEFINITION , selector ) ( fn ) ] } , num_shards = 5 , sharded_keys = { ""definitions"" } , ) cpu_fm . write ( ","env_callable = lambda fn : { ""definitions"" : [ ComputeUnboxingFunctions ( Target . DEFINITION , selector ) ( fn ) ] } , num_shards = 1 if selected_op_num < sharding_threshold else 5 , sharded_keys = { ""definitions"" } , ) cpu_fm . write ( "
